Wall time,Step,Value
1673453663.6140337,9359,0.00981125794351101
1673453725.8622248,9538,0.012984903529286385
1673453728.086257,9547,0.011981075629591942
1673453758.694771,9671,0.012083962559700012
1673453787.166261,9712,0.012242332100868225
1673453797.3250325,9753,0.011169446632266045
1673453797.5723522,9754,0.013092944398522377
1673453818.0910494,9837,0.011647576466202736
1673453825.4977212,9867,0.011789832264184952
1673453832.1646643,9894,0.01667453721165657
1673453856.0569758,9917,0.009987705387175083
1673453863.7050962,9948,0.014348461292684078
1673453863.9522743,9949,0.014527615159749985
1673453869.881777,9973,0.012184735387563705
1673453871.362093,9979,0.013179430738091469
1673453874.8182867,9993,0.012411240488290787
1673453892.1011462,10063,0.014202971011400223
1673453898.7675116,10090,0.01037069782614708
1673453906.4259162,10121,0.013164686039090157
1673453928.883084,10138,0.012436477467417717
1673453942.0865343,10191,0.013021312654018402
1673453946.3086066,10208,0.011484935879707336
1673453948.0528624,10215,0.011505773290991783
1673453997.9364147,10342,0.009457708336412907
1673453998.6792452,10345,0.012681671418249607
1673454011.0675228,10395,0.011504171416163445
1673454023.4524767,10445,0.012360939756035805
1673454026.6731024,10458,0.01062744203954935
1673454037.3092647,10501,0.012142946943640709
1673454041.5224886,10518,0.011928671970963478
1673454070.6798317,10561,0.014039430767297745
1673454091.012995,10643,0.012313632294535637
1673454091.509166,10645,0.013899039477109909
1673454106.8715253,10707,0.012282909825444221
1673454111.0817344,10724,0.014000417664647102
1673454221.8389397,11023,0.010610327124595642
1673454225.083195,11036,0.012899860739707947
1673454229.5779645,11054,0.012897280976176262
1673454239.564232,11094,0.013923650607466698
1673454245.5525596,11118,0.011359268799424171
1673454287.570312,11212,0.010891485959291458
1673454289.06829,11218,0.012536712922155857
1673454317.2704437,11331,0.012589037418365479
1673454351.5290108,11394,0.01470273733139038
1673454355.2389057,11409,0.011059360578656197
1673454363.6628976,11443,0.013862169347703457
1673454466.8125017,11786,0.014654040336608887
1673454493.320246,11819,0.011478131636977196
1673454500.3128896,11847,0.012898460030555725
1673454505.303798,11867,0.010805387049913406
1673454563.8362567,12027,0.01208757609128952
1673454576.0684347,12076,0.011871345341205597
1673454600.772716,12175,0.011063897982239723
1673454601.7716537,12179,0.01284373365342617
1673454615.7496307,12235,0.011548496782779694
1673454651.1231651,12302,0.012346265837550163
1673454654.618704,12316,0.014547313563525677
1673454664.1065483,12354,0.011863593012094498
1673454675.0860367,12398,0.010878331959247589
1673454675.5857005,12400,0.012626636773347855
1673454684.8178642,12437,0.012477932497859001
1673454713.1177835,12476,0.012323262169957161
1673454732.419668,12554,0.013411646708846092
1673454744.0536492,12601,0.013735396787524223
1673454788.747361,12708,0.013024277985095978
1673454854.785569,12901,0.010974722914397717
1673454855.772835,12905,0.012067625299096107
1673454865.4145095,12944,0.012862399220466614
1673454872.3407784,12972,0.013050597161054611
1673454873.330049,12976,0.013039236888289452
1673454991.768005,13304,0.010550078935921192
1673455002.9022245,13349,0.011757677420973778
1673455012.5437808,13388,0.010037727653980255
1673455019.956896,13418,0.014806771650910378
1673455029.1066735,13455,0.01021092850714922
1673455063.9492764,13522,0.012033062055706978
1673455070.8771102,13550,0.01388932392001152
1673455088.9306896,13623,0.011807382106781006
1673455093.634065,13642,0.011699067428708076
1673455094.8702211,13647,0.009754367172718048
1673455151.4567933,13802,0.010161681100726128
1673455163.0910082,13849,0.012453504838049412
1673455211.5800123,13971,0.012451974675059319
1673455213.80821,13980,0.010060040280222893
1673455220.2417846,14006,0.010014315135776997
1673455230.138104,14046,0.010331137105822563
1673455280.8206565,14177,0.010492605157196522
1673455283.540518,14188,0.009162232279777527
1673455287.9954858,14206,0.010218793526291847
1673455300.862907,14258,0.011189528740942478
1673455302.5953574,14265,0.010697158984839916
1673455342.8247952,14354,0.012760860845446587
1673455344.557084,14361,0.010460175573825836
1673455355.451268,14405,0.009966683574020863
1673455358.9198332,14419,0.011206038296222687
1673455387.6621544,14535,0.012685803696513176
1673455427.9348934,14623,0.010508022271096706
1673455433.4339137,14645,0.012195754796266556
1673455458.4231713,14745,0.012340281158685684
1673455495.4851701,14819,0.014497576281428337
1673455503.4765947,14851,0.010029389522969723
1673455506.7272499,14864,0.012426808476448059
1673455563.790448,15019,0.013183442875742912
1673455575.282778,15065,0.013094417750835419
1673455576.532568,15070,0.011853627860546112
1673455586.5332425,15110,0.010145289823412895
1673455590.0332363,15124,0.01185893639922142
1673455593.5293698,15138,0.010161357931792736
1673455597.2816696,15153,0.010714729316532612
1673455605.2695713,15185,0.01177842915058136
1673455627.4354393,15199,0.011969177052378654
1673455661.1588547,15334,0.009836021810770035
1673455670.405692,15371,0.010080095380544662
1673455718.7007644,15490,0.011995806358754635
1673455748.4705791,15610,0.011692065745592117
1673455773.71536,15638,0.014016885310411453
1673455803.9307709,15760,0.010876098647713661
1673455812.0995946,15793,0.009547960944473743
1673455818.7845788,15820,0.011036010459065437
1673455889.5142238,16032,0.012674891389906406
1673455918.655357,16076,0.010105251334607601
1673455928.8089087,16117,0.010544750839471817
1673455945.6404846,16185,0.009995577856898308
1673455945.8876095,16186,0.010535715147852898
1673455959.513147,16241,0.010606737807393074
1673455995.6412494,16313,0.00879613310098648
1673456015.1945446,16392,0.010753754526376724
1673456023.8552573,16427,0.011432260274887085
1673456136.2100503,16731,0.011500401422381401
1673456161.9534848,16834,0.012599864974617958
1673456169.942288,16866,0.012143945321440697
1673456191.7559583,16880,0.012645209208130836
1673456192.5053644,16883,0.008671560324728489
1673456198.5090618,16907,0.010496757924556732
1673456208.5034578,16947,0.011044049635529518
1673456270.2818542,17120,0.011404723860323429
1673456271.7663798,17126,0.010827220045030117
1673456272.012794,17127,0.013714268803596497
1673456305.684874,17263,0.01172761432826519
1673456356.3373678,17394,0.012798909097909927
1673456365.5070233,17431,0.01132899895310402
1673456416.8363478,17563,0.010886081494390965
1673456433.9212365,17632,0.01043069176375866
1673456447.7821188,17688,0.010136594995856285
1673456450.008919,17697,0.009636500850319862
1673456476.7117658,17731,0.010634290054440498
1673456513.8445537,17881,0.010987682268023491
1673456563.2014897,18005,0.0096601452678442
1673456591.9040492,18121,0.009217966347932816
1673456593.8822486,18129,0.009173456579446793
1673456594.871559,18133,0.00999627634882927
1673456595.8586571,18137,0.012762000784277916
1673456698.6905186,18405,0.009492889046669006
1673456714.2808719,18468,0.011092234402894974
1673456717.4969141,18481,0.01121257059276104
1673456719.7235036,18490,0.007938718423247337
1673456727.6414726,18522,0.010210977867245674
1673456804.9731524,18759,0.010696439072489738
1673456806.4736133,18765,0.009770099073648453
1673456828.8239596,18780,0.009601309895515442
1673456832.5331879,18795,0.009486828930675983
1673456859.50846,18904,0.012348568066954613
1673456899.2853725,18991,0.0102895088493824
1673456928.4851964,19109,0.011780683882534504
1673456929.475139,19113,0.011117649264633656
1673456971.509836,19209,0.008492866531014442
1673456998.722332,19319,0.01076730340719223
1673457013.0656831,19377,0.012926781550049782
1673457020.2426271,19406,0.009391134604811668
1673457041.9098692,19420,0.01169674377888441
1673457061.2192216,19498,0.011716164648532867
1673457061.9613848,19501,0.009990666061639786
1673457073.1038837,19546,0.010658171027898788
1673457090.6757476,19617,0.008351651951670647
1673457118.2242475,19654,0.008956807665526867
1673457183.3091245,19841,0.011044934391975403
1673457188.252774,19861,0.011082473210990429
1673457196.6641526,19895,0.010131747461855412
1673457200.6232667,19911,0.011140384711325169
1673457203.3458908,19922,0.011450017802417278
1673457219.1810021,19986,0.010534999892115593
1673457222.3965974,19999,0.011905208230018616
1673457336.0615425,20311,0.009504848159849644
1673457348.682448,20362,0.009626619517803192
1673457356.6051826,20394,0.008734283968806267
1673457358.8357563,20403,0.011449016630649567
1673457363.5356066,20422,0.010311704128980637
1673457367.9907756,20440,0.009515827521681786
1673457399.4111242,20493,0.009542802348732948
1673457420.4460607,20578,0.011175188235938549
1673457421.188248,20581,0.011602912098169327
1673457430.3457055,20618,0.010474029928445816
1673457437.2729704,20646,0.011895876377820969
1673457441.7255526,20664,0.010148957371711731
1673457442.220511,20666,0.01184543501585722
1673457483.7950094,20760,0.009777217172086239
1673457503.858439,20841,0.011916793882846832
1673457549.3281465,20951,0.010291067883372307
1673457553.5363967,20968,0.009696670807898045
1673457556.2590454,20979,0.009413185529410839
1673457561.4603214,21000,0.009148770943284035
1673457570.3726013,21036,0.010179877281188965
1673457574.3353808,21052,0.011156553402543068
1673457611.7962103,21129,0.009407054632902145
1673457637.7996325,21233,0.010163787752389908
1673457646.302047,21267,0.01018545962870121
1673457675.835891,21311,0.0107610197737813
1673457695.393885,21390,0.00868242047727108
1673457761.118269,21582,0.00960538350045681
1673457763.842085,21593,0.010042593814432621
1673457765.0788858,21598,0.009529570117592812
1673457784.5460098,21676,0.008508864790201187
1673457785.0455127,21678,0.010886019095778465
1673457837.0840387,21812,0.007867757230997086
1673457917.663583,22063,0.009319698438048363
1673457923.6196954,22087,0.010101615451276302
1673457938.2316477,22146,0.008487610146403313
1673457960.5846922,22162,0.007983047515153885
1673457996.4922736,22307,0.010326066985726357
1673458032.3705401,22378,0.010297385975718498
1673458032.8657663,22380,0.008831633254885674
1673458042.0313725,22417,0.008569806814193726
1673458131.2623587,22702,0.010929048992693424
1673458144.75312,22756,0.009095225483179092
1673458150.9942245,22781,0.009670542553067207
1673458204.3309264,22921,0.010698352940380573
1673458259.810315,23071,0.009892759844660759
1673458265.5139585,23094,0.0088204862549901
1673458268.4853487,23106,0.009155796840786934
1673458342.2024908,23330,0.009083934128284454
1673458361.0312636,23406,0.010704386979341507
1673458361.2783508,23407,0.009784244000911713
1673458402.6804612,23500,0.009583378210663795
1673458424.7278128,23589,0.010180801153182983
1673458425.2237527,23591,0.010729183442890644
1673458456.8760905,23645,0.00984976813197136
1673458457.6186728,23648,0.011724060401320457
1673458598.6535337,24070,0.009039844386279583
1673458693.2102518,24378,0.008015759289264679
1673458715.7529666,24469,0.009872548282146454
1673458716.7425704,24473,0.007720813155174255
1673458739.7257638,24492,0.009916585870087147
1673458767.9467175,24606,0.00804756861180067
1673458810.5013874,24704,0.010198349133133888
1673458813.9716816,24718,0.010692360810935497
1673458823.8840644,24758,0.009879416786134243
1673458841.2211607,24828,0.008787480182945728
1673458844.938227,24843,0.010024919174611568
1673458852.8552418,24875,0.009106984362006187
1673458854.5877328,24882,0.00836605578660965
1673458886.6628227,24938,0.009586678817868233
1673458899.790508,24991,0.009271066635847092
1673458915.1431215,25053,0.010838111862540245
1673458948.0597627,25112,0.0083409883081913
1673458981.984301,25249,0.009558361023664474
1673459037.110048,25398,0.00825805589556694
1673459048.5068645,25444,0.009327663108706474
1673459117.8621001,25649,0.00982748344540596
1673459131.3601196,25703,0.008396432735025883
1673459133.8579855,25713,0.009613102301955223
1673459134.3568287,25715,0.008883537724614143
1673459163.2201204,25757,0.009660286828875542
1673459177.3503706,25814,0.008270242251455784
1673459202.8928766,25917,0.010614467784762383
1673459205.869369,25929,0.00952228531241417
1673459265.837752,26097,0.008270623162388802
1673459268.0690348,26106,0.009506599977612495
1673459279.7231252,26153,0.00786607339978218
1673459325.3229165,26263,0.009530702605843544
1673459332.018546,26290,0.010592848062515259
1673459335.2387214,26303,0.009571162052452564
1673459371.897478,26377,0.009079694747924805
1673459382.7919362,26421,0.010301498696208
1673459457.0196366,26646,0.008590446785092354
1673459468.7732599,26693,0.008426143787801266
1673459483.7522788,26753,0.00899913813918829
1673459517.4894671,26815,0.008941750042140484
1673459517.7375097,26816,0.010097634047269821
1673459555.876376,26970,0.010199349373579025
1673459585.0592175,27014,0.007036535069346428
1673459588.7726061,27029,0.0073819849640131
1673459607.3475826,27104,0.009291114285588264
1673459612.0533445,27123,0.009560690261423588
1673459616.2607038,27140,0.007931230589747429
1673459676.3717,27308,0.009297072887420654
1673459691.1326582,27367,0.008590993471443653
1673459728.488169,27442,0.010288108140230179
1673459729.2301874,27445,0.009899502620100975
1673459731.461722,27454,0.009811561554670334
1673459748.0719934,27521,0.007609811145812273
1673459752.0359251,27537,0.01088604237884283
1673459774.0970445,27626,0.007350436411798
1673459798.5371375,27651,0.008271568454802036
1673459833.4664452,27792,0.00827858131378889
1673459843.6235542,27833,0.008320425637066364
1673459876.997091,27894,0.008819490671157837
1673459904.7318618,28006,0.010005648247897625
1673459914.3933728,28045,0.008566842414438725
1673459946.930742,28102,0.008321547880768776
1673460030.5772579,28363,0.0076894438825547695
1673460052.6118615,28452,0.008267842233181
1673460054.5929723,28460,0.010203669779002666
1673460086.5733113,28515,0.010149586945772171
1673460111.5718699,28615,0.007738353684544563
1673460174.965118,28794,0.009598756209015846
1673460189.9744375,28854,0.00976623222231865
1673460196.9782999,28882,0.008801457472145557
1673460237.8677568,28972,0.007922534830868244
1673460240.8357599,28984,0.010159768164157867
1673460294.2075233,29126,0.009052418172359467
1673460327.1398218,29259,0.00802081823348999
1673460339.7616699,29310,0.009943155571818352
1673460381.5454137,29404,0.00952596589922905
1673460388.3070407,29431,0.007128852419555187
1673460403.0538034,29490,0.00968489795923233
1673460440.4259198,29565,0.0073494939133524895
1673460454.150272,29620,0.009169545955955982
1673460458.143039,29636,0.00775565393269062
1673460466.8857987,29671,0.008409354835748672
1673460468.3818755,29677,0.00814644992351532
1673460513.7427459,29784,0.0070314910262823105
1673460519.7283962,29808,0.008764148689806461
1673460525.4674435,29831,0.008240092545747757
1673460529.7097824,29848,0.008827781304717064
1673460536.199248,29874,0.00879712775349617
1673460579.8026557,29974,0.009729613550007343
1673460586.0503955,29999,0.009032195433974266
1673460600.0410469,30055,0.008955137804150581
1673460603.0423055,30067,0.007156290113925934
1673460606.2912662,30080,0.00905689224600792
1673460668.937425,30256,0.008566249161958694
1673460669.9352007,30260,0.008358935825526714
1673460679.9255552,30300,0.009219585917890072
1673460688.1761453,30333,0.009018005803227425
1673460692.1749337,30349,0.009042399935424328
1673460817.0614982,30703,0.009204082190990448
1673460829.0575752,30751,0.008584253489971161
1673460882.9438915,30892,0.009337097406387329
1673460889.691954,30919,0.006758294999599457
1673460899.6824079,30959,0.00981307402253151
1673460901.6791587,30967,0.00886235386133194
1673460911.419883,31006,0.007920276373624802
1673461008.243652,31244,0.00810224562883377
1673461025.746471,31314,0.007458213716745377
1673461041.2539828,31376,0.009112605825066566
1673461049.7508352,31410,0.009243965148925781
1673461083.1121702,31469,0.008070812560617924
1673461117.612289,31607,0.010152828879654408
1673461123.1075013,31629,0.008725067600607872
1673461149.5080137,31660,0.009027729742228985
1673461158.5087554,31696,0.007439418695867062
1673461159.5091045,31700,0.007181459106504917
1673461161.5105915,31708,0.006644470617175102
1673461177.2576542,31771,0.008274050429463387
1673461228.5154998,31902,0.008317812345921993
1673461232.4787238,31918,0.008668053895235062
1673461235.9500847,31932,0.008518805727362633
1673461241.1509662,31953,0.00856998935341835
1673461246.8442397,31976,0.008285784162580967
1673461251.3047872,31994,0.00791132915765047
1673461256.2586977,32014,0.008821516297757626
1673461313.9382546,32173,0.007855681702494621
1673461334.004632,32254,0.008677876554429531
1673461434.143686,32507,0.008011088706552982
1673461437.640686,32521,0.007426529657095671
1673461449.631761,32569,0.00865392666310072
1673461461.367974,32616,0.010494648478925228
1673461512.4942672,32746,0.00931604951620102
1673461528.7373366,32811,0.008103281259536743
1673461531.9841094,32824,0.00854827743023634
1673461532.234223,32825,0.008264475502073765
1673461551.47036,32902,0.006926512345671654
1673461586.0236855,32966,0.00694644171744585
1673461597.5177498,33012,0.008193004876375198
1673461659.4200518,33185,0.007798885926604271
1673461682.9170563,33279,0.007847215980291367
1673461733.7943726,33408,0.007978633046150208
1673461738.2911289,33426,0.008913518860936165
1673461742.0380523,33441,0.0076845502480864525
1673461825.2799523,33701,0.01099326740950346
1673461827.2589717,33709,0.00903519056737423
1673461868.8642745,33803,0.009182469919323921
1673461882.7332504,33859,0.007753703743219376
1673461883.971416,33864,0.009145451709628105
1673461884.4654667,33866,0.009368966333568096
1673461889.4190505,33886,0.00908676441758871
1673461941.0775833,34021,0.007154276594519615
1673461957.912695,34089,0.006600404158234596
1673461962.3650575,34107,0.008710263296961784
1673462002.8373785,34197,0.008270399644970894
1673462022.3973408,34276,0.008272462524473667
1673462023.6347775,34281,0.007403895258903503
1673462044.3563535,34364,0.00783256534487009
1673462087.9083922,34464,0.007649623788893223
1673462090.6278675,34475,0.008857380598783493
1673462096.563281,34499,0.0073568932712078094
1673462145.5359278,34623,0.007182297296822071
1673462174.768782,34741,0.007032977417111397
1673462226.7766342,34877,0.006689400412142277
1673462234.7135708,34909,0.008607483468949795
1673462240.1646478,34931,0.006148603744804859
1673462241.900359,34938,0.007677014917135239
1673462244.1355026,34947,0.007655848283320665
1673462244.6313164,34949,0.00969325564801693
1673462245.1263885,34951,0.00758146308362484
1673462249.095085,34967,0.007620031014084816
1673462287.0640228,35046,0.006265726871788502
1673462304.0547245,35114,0.007753519341349602
1673462310.5499504,35140,0.007504936307668686
1673462318.7969475,35173,0.009920215234160423
1673462329.7887864,35217,0.007713507395237684
1673462388.3327088,35377,0.007775916717946529
1673462428.6250782,35464,0.006414961069822311
1673462431.8767362,35477,0.007231797091662884
1673462444.1168537,35526,0.00849735364317894
1673462450.3697705,35551,0.006414742209017277
1673462457.3707018,35579,0.008930986747145653
1673462471.3616707,35635,0.006862785667181015
1673462507.0305912,35704,0.007698984816670418
1673462521.8751721,35764,0.006540630012750626
1673462567.3500426,35874,0.007316922768950462
1673462577.0124087,35913,0.007419881410896778
1673462585.6781228,35948,0.006086123175919056
1673462600.5367074,36008,0.007342291995882988
1673462652.00455,36142,0.005888042040169239
1673462662.9012609,36186,0.0074859303422272205
1673462681.7271416,36262,0.009601310826838017
1673462759.119862,36501,0.006339527666568756
1673462800.9479167,36596,0.009396222420036793
1673462804.912877,36612,0.006303052417933941
1673462809.6171746,36631,0.00814422033727169
1673462823.2464437,36686,0.007457905914634466
1673462825.2265697,36694,0.006828586105257273
1673462852.5175598,36730,0.00825352780520916
1673462886.0275273,36864,0.007725370582193136
1673462891.5253553,36886,0.0065472312271595
1673462892.0244904,36888,0.0068131424486637115
1673462892.7721083,36891,0.007132162339985371
1673462895.7718217,36903,0.008562438189983368
1673462899.2653737,36917,0.0070886509492993355
1673462922.902923,36937,0.007143295370042324
1673462937.6436281,36996,0.007889129221439362
1673462954.8812523,37065,0.007574782241135836
1673462958.3845348,37079,0.007530688773840666
1673462967.6247919,37116,0.006823675706982613
1673463002.6972659,37182,0.007091154344379902
1673463008.196098,37204,0.007254539988934994
1673463067.4274988,37367,0.007592008449137211
1673463099.884866,37498,0.006853664293885231
1673463137.0077875,37574,0.007562043610960245
1673463146.1676366,37611,0.007073963526636362
1673463155.0811093,37647,0.007216526661068201
1673463161.7719226,37674,0.007491821423172951
1673463180.3508847,37749,0.007104812655597925
1673463211.959775,37803,0.007116292603313923
1673463213.1987135,37808,0.007220791652798653
1673463245.1655807,37937,0.00849950686097145
1673463274.4114392,37981,0.008207956328988075
1673463323.0771945,38176,0.006504131481051445
1673463393.3590138,38386,0.006909593939781189
1673463393.6060038,38387,0.006964382715523243
1673463396.9969327,38401,0.007030191831290722
1673463417.1549191,38408,0.006744638085365295
1673463436.6839736,38487,0.0068844277411699295
1673463444.3477757,38518,0.006345263682305813
1673463455.4816253,38563,0.007412048988044262
1673463533.6384535,38805,0.006818872876465321
1673463560.2583451,38839,0.0074439519084990025
1673463570.4177709,38880,0.006878819316625595
1673463574.8768015,38898,0.0065236445516347885
1673463577.601266,38909,0.006048225332051516
1673463606.333944,39025,0.006367758847773075
1673463677.6628747,39237,0.006569212302565575
1673463677.9128838,39238,0.0074327243492007256
1673463749.284823,39451,0.005795694887638092
1673463774.0587425,39477,0.007046977989375591
1673463792.5720232,39551,0.008030484430491924
1673463801.8254106,39588,0.008739236742258072
1673463805.0773268,39601,0.00619678758084774
1673463847.074602,39695,0.007403374649584293
1673463851.2922513,39712,0.007105804048478603
1673463875.8469872,39811,0.007660262286663055
1673463928.3892074,39949,0.005794275086373091
1673463941.7652826,40003,0.007376336492598057
1673463948.456291,40030,0.00670770276337862
1673463953.4171648,40050,0.006885796785354614
1673463986.6366947,40110,0.0072126369923353195
1673464002.5294342,40174,0.006255505606532097
1673464002.7801535,40175,0.007538951467722654
1673464007.5103576,40194,0.006808189209550619
1673464017.929952,40236,0.0066999467089772224
1673464021.1663826,40249,0.007099100388586521
1673464030.0961733,40285,0.006891218945384026
1673464058.7201476,40326,0.0072980052791535854
1673464060.2207263,40332,0.007211695425212383
1673464069.2310386,40368,0.007538577541708946
1673464081.2382433,40416,0.006290675140917301
1673464126.3342671,40522,0.007535385899245739
1673464130.7993338,40540,0.005716147366911173
1673464143.9569764,40593,0.007762121967971325
1673464149.912328,40617,0.008544189855456352
1673464211.8625076,40793,0.0064758858643472195
1673464213.8436987,40801,0.006340107414871454
1673464225.7288358,40849,0.005644108168780804
1673464234.1481028,40883,0.006464202888309956
1673464243.5564575,40921,0.005766046233475208
1673464267.1067717,40942,0.006630255840718746
1673464292.3716242,41043,0.00682030338793993
1673464299.1243737,41070,0.006540501490235329
1673464299.870143,41073,0.008285877294838428
1673464300.8651114,41077,0.006280412897467613
1673464314.5269191,41132,0.007430696859955788
1673464314.7783837,41133,0.008263668976724148
1673464365.5936015,41263,0.006876307539641857
1673464372.601567,41291,0.007201971486210823
1673464411.945928,41374,0.006803891155868769
1673464436.491447,41473,0.007975596934556961
1673464452.0960479,41536,0.006667966954410076
1673464453.3327749,41541,0.006691344082355499
1673464459.4483974,41566,0.006403840612620115
1673464479.5002086,41573,0.005028768442571163
1673464483.214085,41588,0.0057295276783406734
